x,y,tvd,md,well
457136.4463,6782686.903,1676.844383,1738.080092,A10
457136.5466,6782686.888,1676.958171,1738.232492,A10
457136.6468,6782686.873,1677.071884,1738.384792,A10
457136.7471,6782686.858,1677.185672,1738.537192,A10
457136.8475,6782686.843,1677.299608,1738.689792,A10
457136.9477,6782686.828,1677.413321,1738.842092,A10
457137.048,6782686.813,1677.527109,1738.994492,A10
457137.1482,6782686.799,1677.640822,1739.146792,A10
457137.2486,6782686.784,1677.754759,1739.299392,A10
457137.3488,6782686.769,1677.868472,1739.451692,A10
457137.4491,6782686.754,1677.98226,1739.604092,A10
457137.5493,6782686.739,1678.095973,1739.756392,A10
457137.6496,6782686.724,1678.20976,1739.908791,A10
457137.7499,6782686.709,1678.323623,1740.061292,A10
457137.8502,6782686.694,1678.43741,1740.213692,A10
457137.9504,6782686.679,1678.551123,1740.365991,A10
457138.0507,6782686.665,1678.664911,1740.518391,A10
457138.1511,6782686.65,1678.778848,1740.670992,A10
457138.2513,6782686.635,1678.892561,1740.823292,A10
457138.3516,6782686.62,1679.006349,1740.975692,A10
457138.4518,6782686.605,1679.120062,1741.127992,A10
457138.5522,6782686.59,1679.233999,1741.280592,A10
457138.6525,6782686.575,1679.347712,1741.432892,A10
457138.7527,6782686.56,1679.461499,1741.585292,A10
457138.853,6782686.545,1679.575212,1741.737592,A10
457138.9532,6782686.531,1679.688999,1741.889991,A10
457139.0536,6782686.516,1679.802862,1742.042492,A10
457139.1539,6782686.501,1679.91665,1742.194892,A10
457139.2541,6782686.486,1680.030363,1742.347192,A10
457139.3544,6782686.471,1680.144151,1742.499592,A10
457139.4548,6782686.456,1680.258088,1742.652192,A10
457139.555,6782686.441,1680.371801,1742.804492,A10
457139.6553,6782686.426,1680.485589,1742.956892,A10
457139.7555,6782686.412,1680.599301,1743.109191,A10
457139.8559,6782686.397,1680.713238,1743.261791,A10
457139.9562,6782686.382,1680.826951,1743.414091,A10
457140.0564,6782686.367,1680.940739,1743.566492,A10
457140.1567,6782686.352,1681.054452,1743.718792,A10
457140.257,6782686.337,1681.16824,1743.871192,A10
457140.3573,6782686.322,1681.282102,1744.023692,A10
457140.4576,6782686.308,1681.39589,1744.176092,A10
457140.5578,6782686.293,1681.509603,1744.328392,A10
457140.6581,6782686.278,1681.62339,1744.480792,A10
457140.7585,6782686.263,1681.737327,1744.633392,A10
457140.8587,6782686.248,1681.85104,1744.785692,A10
457140.959,6782686.233,1681.964828,1744.938092,A10
457141.0592,6782686.218,1682.078541,1745.090392,A10
457141.1595,6782686.204,1682.192254,1745.242692,A10
457141.2599,6782686.189,1682.306191,1745.395292,A10
457141.3602,6782686.174,1682.419978,1745.547691,A10
457141.4604,6782686.159,1682.533691,1745.699991,A10
457141.5607,6782686.144,1682.647479,1745.852392,A10
457141.661,6782686.129,1682.761341,1746.004891,A10
457141.7613,6782686.115,1682.875129,1746.157292,A10
457141.8616,6782686.1,1682.988842,1746.309592,A10
457141.9619,6782686.085,1683.10263,1746.461992,A10
457142.0623,6782686.07,1683.216567,1746.614592,A10
457142.1625,6782686.055,1683.33028,1746.766892,A10
457142.2628,6782686.04,1683.444067,1746.919292,A10
457142.363,6782686.026,1683.55778,1747.071592,A10
457142.4632,6782686.011,1683.671493,1747.223891,A10
457142.5637,6782685.996,1683.78543,1747.376491,A10
457142.664,6782685.981,1683.899218,1747.528892,A10
457142.7642,6782685.966,1684.012931,1747.681192,A10
457142.8645,6782685.951,1684.126719,1747.833592,A10
457142.9648,6782685.937,1684.240581,1747.986092,A10
457143.0651,6782685.922,1684.354369,1748.138492,A10
457143.1653,6782685.907,1684.468082,1748.290792,A10
457143.2656,6782685.892,1684.581869,1748.443192,A10
457143.3661,6782685.877,1684.695806,1748.595791,A10
457143.4663,6782685.863,1684.809519,1748.748092,A10
457143.5666,6782685.848,1684.923307,1748.900492,A10
457143.6668,6782685.833,1685.03702,1749.052792,A10
457143.767,6782685.818,1685.150733,1749.205092,A10
457143.8675,6782685.803,1685.26467,1749.357692,A10
457143.9678,6782685.789,1685.378458,1749.510092,A10
457144.068,6782685.774,1685.492171,1749.662392,A10
457144.1683,6782685.759,1685.605958,1749.814792,A10
457144.2687,6782685.744,1685.719895,1749.967392,A10
457144.3689,6782685.729,1685.833608,1750.119692,A10
457144.4692,6782685.715,1685.947321,1750.271992,A10
457144.5695,6782685.7,1686.061108,1750.424391,A10
457144.6699,6782685.685,1686.175046,1750.576992,A10
457144.7701,6782685.67,1686.288759,1750.729292,A10
457144.8704,6782685.655,1686.402547,1750.881692,A10
457144.9707,6782685.641,1686.51626,1751.033992,A10
457145.0709,6782685.626,1686.629973,1751.186292,A10
457145.1713,6782685.611,1686.74391,1751.338892,A10
457145.2716,6782685.596,1686.857697,1751.491291,A10
457145.3718,6782685.581,1686.97141,1751.643592,A10
457145.4721,6782685.567,1687.085198,1751.795992,A10
457145.5726,6782685.552,1687.199135,1751.948592,A10
457145.6728,6782685.537,1687.312848,1752.100892,A10
457145.773,6782685.522,1687.426561,1752.253192,A10
457145.8733,6782685.508,1687.540348,1752.405591,A10
457145.9738,6782685.493,1687.654285,1752.558192,A10
457146.074,6782685.478,1687.767998,1752.710492,A10
457146.1743,6782685.463,1687.881786,1752.862892,A10
457146.2745,6782685.448,1687.995499,1753.015191,A10
457146.3748,6782685.434,1688.109212,1753.167491,A10
457146.4752,6782685.419,1688.223149,1753.320092,A10
457146.5755,6782685.404,1688.336937,1753.472492,A10
457146.6757,6782685.389,1688.45065,1753.624792,A10
457146.776,6782685.375,1688.564438,1753.777192,A10
457146.8765,6782685.36,1688.678374,1753.929791,A10
457146.9767,6782685.345,1688.792087,1754.082091,A10
457147.0769,6782685.33,1688.9058,1754.234392,A10
457147.1772,6782685.316,1689.019588,1754.386792,A10
457147.2777,6782685.301,1689.133525,1754.539392,A10
457147.3779,6782685.286,1689.247238,1754.691692,A10
457147.4782,6782685.271,1689.361026,1754.844092,A10
457147.5784,6782685.257,1689.474739,1754.996392,A10
457147.6787,6782685.242,1689.588452,1755.148692,A10
457147.7791,6782685.227,1689.702389,1755.301292,A10
457147.8794,6782685.212,1689.816176,1755.453691,A10
457147.9797,6782685.198,1689.929889,1755.605992,A10
457148.08,6782685.183,1690.043677,1755.758392,A10
457148.1804,6782685.168,1690.157614,1755.910992,A10
457148.2806,6782685.153,1690.271327,1756.063292,A10
457148.3809,6782685.139,1690.38504,1756.215592,A10
457148.4812,6782685.124,1690.498828,1756.367992,A10
457148.5816,6782685.109,1690.612765,1756.520592,A10
457148.6818,6782685.094,1690.726478,1756.672892,A10
457148.7821,6782685.08,1690.840265,1756.825291,A10
457148.8824,6782685.065,1690.953978,1756.977592,A10
457148.9826,6782685.05,1691.067691,1757.129892,A10
457149.0831,6782685.035,1691.181628,1757.282491,A10
457149.1834,6782685.021,1691.295416,1757.434892,A10
457149.2836,6782685.006,1691.409129,1757.587192,A10
457149.3839,6782684.991,1691.522917,1757.739592,A10
457149.4844,6782684.977,1691.636854,1757.892192,A10
457149.5846,6782684.962,1691.750567,1758.044492,A10
457149.6848,6782684.947,1691.86428,1758.196792,A10
457149.7851,6782684.932,1691.978067,1758.349192,A10
457149.8856,6782684.918,1692.092004,1758.501792,A10
457149.9858,6782684.903,1692.205717,1758.654091,A10
457150.0861,6782684.888,1692.319505,1758.806492,A10
457150.1864,6782684.874,1692.433218,1758.958792,A10
457150.2866,6782684.859,1692.546931,1759.111092,A10
457150.3871,6782684.844,1692.660868,1759.263692,A10
457150.4874,6782684.829,1692.774655,1759.416091,A10
457150.5876,6782684.815,1692.888368,1759.568391,A10
457150.6879,6782684.8,1693.002156,1759.720792,A10
457150.7884,6782684.785,1693.116093,1759.873392,A10
457150.8886,6782684.771,1693.229806,1760.025691,A10
457150.9888,6782684.756,1693.343519,1760.177992,A10
457151.0892,6782684.741,1693.457307,1760.330392,A10
457151.1896,6782684.726,1693.571244,1760.482992,A10
457151.2898,6782684.712,1693.684957,1760.635292,A10
457151.3902,6782684.697,1693.798745,1760.787692,A10
457151.4904,6782684.682,1693.912457,1760.939992,A10
457151.5907,6782684.668,1694.026245,1761.092392,A10
457151.6911,6782684.653,1694.140107,1761.244892,A10
457151.7914,6782684.638,1694.253895,1761.397292,A10
457151.8916,6782684.624,1694.367608,1761.549592,A10
457151.992,6782684.609,1694.481396,1761.701992,A10
457152.0924,6782684.594,1694.595333,1761.854592,A10
457152.1926,6782684.58,1694.709046,1762.006892,A10
457152.2929,6782684.565,1694.822759,1762.159192,A10
457152.3932,6782684.55,1694.936547,1762.311592,A10
457152.4936,6782684.536,1695.050483,1762.464191,A10
457152.5939,6782684.521,1695.164196,1762.616492,A10
457152.6942,6782684.506,1695.277984,1762.768892,A10
457152.7945,6782684.492,1695.391697,1762.921192,A10
457152.8948,6782684.477,1695.505485,1763.073592,A10
457152.9952,6782684.462,1695.619347,1763.226092,A10
457153.0955,6782684.448,1695.733135,1763.378492,A10
457153.1957,6782684.433,1695.846848,1763.530792,A10
457153.296,6782684.418,1695.960635,1763.683192,A10
457153.3965,6782684.404,1696.074572,1763.835791,A10
457153.4967,6782684.389,1696.188285,1763.988092,A10
457153.597,6782684.374,1696.301998,1764.140392,A10
457153.6973,6782684.36,1696.415786,1764.292792,A10
457153.7977,6782684.345,1696.529723,1764.445392,A10
457153.898,6782684.33,1696.643436,1764.597692,A10
457153.9983,6782684.316,1696.757224,1764.750092,A10
457154.0986,6782684.301,1696.870937,1764.902392,A10
457154.1989,6782684.286,1696.984724,1765.054792,A10
457154.2993,6782684.272,1697.098586,1765.207292,A10
457154.3996,6782684.257,1697.212374,1765.359692,A10
457154.4998,6782684.242,1697.326087,1765.511992,A10
457154.6001,6782684.228,1697.439875,1765.664392,A10
457154.7006,6782684.213,1697.553812,1765.816992,A10
457154.8008,6782684.198,1697.667525,1765.969292,A10
457154.9011,6782684.184,1697.781238,1766.121592,A10
457155.0014,6782684.169,1697.895025,1766.273992,A10
457155.1019,6782684.154,1698.008962,1766.426592,A10
457155.2021,6782684.14,1698.122675,1766.578892,A10
457155.3024,6782684.125,1698.236463,1766.731292,A10
457155.4027,6782684.111,1698.350176,1766.883592,A10
457155.503,6782684.096,1698.463964,1767.035992,A10
457155.6034,6782684.081,1698.577826,1767.188492,A10
457155.7037,6782684.067,1698.691614,1767.340892,A10
457155.804,6782684.052,1698.805327,1767.493192,A10
457155.9043,6782684.037,1698.919114,1767.645591,A10
457156.0047,6782684.023,1699.033051,1767.798191,A10
457156.105,6782684.008,1699.146764,1767.950491,A10
457156.2052,6782683.994,1699.260477,1768.102791,A10
457156.3056,6782683.979,1699.374265,1768.255192,A10
457156.406,6782683.964,1699.488202,1768.407792,A10
457156.5063,6782683.95,1699.601915,1768.560092,A10
457156.6066,6782683.935,1699.715703,1768.712492,A10
457156.7069,6782683.92,1699.829416,1768.864792,A10
457156.8072,6782683.906,1699.943204,1769.017192,A10
457156.9076,6782683.891,1700.057066,1769.169692,A10
457157.0079,6782683.877,1700.170853,1769.322092,A10
457157.1081,6782683.862,1700.284566,1769.474392,A10
457157.2085,6782683.847,1700.398354,1769.626792,A10
457157.3089,6782683.833,1700.512291,1769.779392,A10
457157.4092,6782683.818,1700.626004,1769.931692,A10
457157.5095,6782683.804,1700.739792,1770.084092,A10
457157.6098,6782683.789,1700.853505,1770.236392,A10
457157.7102,6782683.774,1700.967442,1770.388992,A10
457157.8105,6782683.76,1701.081155,1770.541292,A10
457157.9108,6782683.745,1701.194942,1770.693691,A10
457158.0111,6782683.731,1701.308655,1770.845991,A10
457158.1114,6782683.716,1701.422443,1770.998392,A10
457158.2118,6782683.701,1701.536305,1771.150891,A10
457158.3121,6782683.687,1701.650093,1771.303292,A10
457158.4124,6782683.672,1701.763806,1771.455592,A10
457158.5127,6782683.658,1701.877593,1771.607991,A10
457158.6131,6782683.643,1701.99153,1771.760591,A10
457158.7134,6782683.628,1702.105243,1771.912892,A10
457158.8137,6782683.614,1702.219031,1772.065292,A10
457158.914,6782683.599,1702.332744,1772.217592,A10
457159.0145,6782683.585,1702.446681,1772.370192,A10
457159.1147,6782683.57,1702.560394,1772.522492,A10
457159.215,6782683.556,1702.674182,1772.674892,A10
457159.3153,6782683.541,1702.787895,1772.827192,A10
457159.4156,6782683.526,1702.901682,1772.979591,A10
457159.516,6782683.512,1703.015545,1773.132092,A10
457159.6164,6782683.497,1703.129332,1773.284491,A10
457159.7166,6782683.483,1703.243046,1773.436792,A10
457159.8169,6782683.468,1703.356833,1773.589191,A10
457159.9174,6782683.453,1703.47077,1773.741792,A10
457160.0177,6782683.439,1703.584483,1773.894092,A10
457160.118,6782683.424,1703.698271,1774.046492,A10
457160.2183,6782683.41,1703.811984,1774.198792,A10
457160.3187,6782683.395,1703.925921,1774.351392,A10
457160.419,6782683.381,1704.039634,1774.503692,A10
457160.5193,6782683.366,1704.153421,1774.656092,A10
457160.6196,6782683.352,1704.267134,1774.808391,A10
457160.7199,6782683.337,1704.380922,1774.960792,A10
457160.8203,6782683.322,1704.494784,1775.113292,A10
457160.9206,6782683.308,1704.608572,1775.265692,A10
457161.0209,6782683.293,1704.722285,1775.417992,A10
457161.1212,6782683.279,1704.836073,1775.570392,A10
457161.2217,6782683.264,1704.95001,1775.722992,A10
457161.322,6782683.25,1705.063723,1775.875292,A10
457161.4223,6782683.235,1705.17751,1776.027692,A10
457161.5226,6782683.221,1705.291223,1776.179992,A10
457161.623,6782683.206,1705.40516,1776.332592,A10
457161.7233,6782683.192,1705.518873,1776.484892,A10
457161.8236,6782683.177,1705.632661,1776.637292,A10
457161.9239,6782683.162,1705.746374,1776.789592,A10
457162.0242,6782683.148,1705.860162,1776.941992,A10
457162.1246,6782683.133,1705.974024,1777.094492,A10
457162.225,6782683.119,1706.087812,1777.246892,A10
457162.3252,6782683.104,1706.201525,1777.399192,A10
457162.4256,6782683.09,1706.315312,1777.551591,A10
457162.526,6782683.075,1706.429249,1777.704191,A10
457162.6263,6782683.061,1706.542962,1777.856492,A10
457162.7266,6782683.046,1706.65675,1778.008892,A10
457162.8269,6782683.032,1706.770463,1778.161192,A10
457162.9272,6782683.017,1706.884176,1778.313492,A10
457163.0276,6782683.003,1706.998113,1778.466092,A10
457163.128,6782682.988,1707.111901,1778.618492,A10
457163.2282,6782682.974,1707.225613,1778.770791,A10
457163.3286,6782682.959,1707.339401,1778.923192,A10
457163.429,6782682.945,1707.453263,1779.075691,A10
457163.5293,6782682.93,1707.567051,1779.228092,A10
457163.6296,6782682.916,1707.680764,1779.380392,A10
457163.7299,6782682.901,1707.794552,1779.532792,A10
457163.8304,6782682.886,1707.908489,1779.685392,A10
457163.9307,6782682.872,1708.022202,1779.837692,A10
457164.031,6782682.857,1708.135989,1779.990091,A10
457164.1313,6782682.843,1708.249702,1780.142391,A10
457164.2316,6782682.828,1708.363415,1780.294692,A10
457164.332,6782682.814,1708.477352,1780.447292,A10
457164.4324,6782682.799,1708.59114,1780.599692,A10
457164.5326,6782682.785,1708.704853,1780.751992,A10
457164.633,6782682.77,1708.818641,1780.904392,A10
457164.7334,6782682.756,1708.932578,1781.056992,A10
457164.8337,6782682.741,1709.046291,1781.209292,A10
457164.934,6782682.727,1709.160004,1781.361592,A10
457165.0343,6782682.712,1709.273791,1781.513991,A10
457165.1348,6782682.698,1709.387728,1781.666592,A10
457165.2351,6782682.683,1709.501441,1781.818891,A10
457165.3354,6782682.669,1709.615229,1781.971292,A10
457165.4357,6782682.655,1709.728942,1782.123592,A10
457165.536,6782682.64,1709.842655,1782.275892,A10
457165.6364,6782682.626,1709.956592,1782.428492,A10
457165.7368,6782682.611,1710.07038,1782.580892,A10
457165.8371,6782682.597,1710.184093,1782.733192,A10
457165.9374,6782682.582,1710.29788,1782.885591,A10
457166.0379,6782682.568,1710.411817,1783.038192,A10
457166.1381,6782682.553,1710.52553,1783.190491,A10
457166.2384,6782682.539,1710.639243,1783.342792,A10
457166.3388,6782682.524,1710.753031,1783.495192,A10
457166.4392,6782682.51,1710.866968,1783.647792,A10
457166.5395,6782682.495,1710.980681,1783.800092,A10
457166.6399,6782682.481,1711.094469,1783.952492,A10
457166.7401,6782682.466,1711.208182,1784.104792,A10
457166.8404,6782682.452,1711.321895,1784.257092,A10
457166.9409,6782682.437,1711.435832,1784.409692,A10
457167.0412,6782682.423,1711.549619,1784.562092,A10
457167.1415,6782682.408,1711.663332,1784.714392,A10
457167.2419,6782682.394,1711.77712,1784.866792,A10
457167.3423,6782682.38,1711.891057,1785.019392,A10
457167.4426,6782682.365,1712.00477,1785.171692,A10
457167.5429,6782682.351,1712.118483,1785.323992,A10
457167.6432,6782682.336,1712.23227,1785.476391,A10
457167.7437,6782682.322,1712.346207,1785.628991,A10
457167.844,6782682.307,1712.45992,1785.781292,A10
457167.9443,6782682.293,1712.573708,1785.933692,A10
457168.0446,6782682.278,1712.687421,1786.085992,A10
457168.1448,6782682.264,1712.801134,1786.238292,A10
457168.2453,6782682.249,1712.915071,1786.390891,A10
457168.3456,6782682.234,1713.028859,1786.543292,A10
457168.4459,6782682.22,1713.142572,1786.695592,A10
457168.5462,6782682.205,1713.256359,1786.847991,A10
457168.6467,6782682.191,1713.370296,1787.000592,A10
457168.747,6782682.176,1713.484009,1787.152891,A10
457168.8472,6782682.162,1713.597722,1787.305191,A10
457168.9476,6782682.147,1713.71151,1787.457592,A10
457169.048,6782682.132,1713.825447,1787.610192,A10
457169.1483,6782682.118,1713.93916,1787.762492,A10
457169.2486,6782682.103,1714.052948,1787.914892,A10
457169.3488,6782682.089,1714.166661,1788.067192,A10
457169.4491,6782682.074,1714.280374,1788.219492,A10
457169.5495,6782682.059,1714.394311,1788.372092,A10
457169.6499,6782682.045,1714.508098,1788.524491,A10
457169.7501,6782682.03,1714.621811,1788.676792,A10
457169.8504,6782682.015,1714.735599,1788.829192,A10
457169.9509,6782682.001,1714.849536,1788.981792,A10
