depth,poro,perm,well
2019.5039,0.080722,2.769963,C4
2020.0039,0.082479,2.795904,C4
2020.5039,0.082275,2.90747,C4
2021.0039,0.082077,3.020359,C4
2021.5039,0.082533,3.303122,C4
2022.0039,0.082984,3.594979,C4
2022.5039,0.082925,5.05448,C4
2023.0039,0.08287,6.511997,C4
2023.5039,0.083348,7.714695,C4
2024.0039,0.083817,8.922249,C4
2024.5039,0.083319,10.753183,C4
2025.0039,0.082824,12.560185,C4
2025.5039,0.082741,11.294235,C4
2026.0039,0.082654,10.029025,C4
2026.5039,0.081966,8.858895,C4
2027.0039,0.081283,7.679696,C4
2027.5039,0.081185,5.336033,C4
2028.0039,0.081082,3.015613,C4
2028.5039,0.080416,3.679443,C4
2029.0039,0.079756,4.338379,C4
2029.5039,0.079984,4.368868,C4
2030.0039,0.080218,4.401564,C4
2030.5039,0.081225,4.717454,C4
2031.0039,0.082233,5.02175,C4
2031.5039,0.083319,3.837488,C4
2032.0039,0.084397,2.659415,C4
2032.5039,0.084205,2.275892,C4
2033.0039,0.083995,1.89162,C4
2033.5039,0.081663,1.410958,C4
2034.0039,0.079333,0.934571,C4
2034.5039,0.077205,1.006893,C4
2035.0039,0.075089,1.093918,C4
2035.5039,0.07461,3.068897,C4
2036.0039,0.074149,5.031868,C4
2036.5039,0.075912,5.453231,C4
2037.0039,0.077676,5.872796,C4
2037.5039,0.079644,6.061592,C4
2038.0039,0.081613,6.235862,C4
2038.5039,0.083667,4.545066,C4
2039.0039,0.085705,2.873049,C4
2039.5039,0.085641,3.612597,C4
2040.0039,0.085574,4.345739,C4
2040.5039,0.085293,4.256519,C4
2041.0039,0.084999,4.16804,C4
2041.5039,0.082991,4.174626,C4
2042.0039,0.080996,4.173102,C4
2042.5039,0.080667,3.130409,C4
2043.0039,0.080332,2.094875,C4
2043.5039,0.079344,1.97857,C4
2044.0039,0.078365,1.861642,C4
2044.5039,0.078519,1.664752,C4
2045.0039,0.078671,1.468547,C4
2045.5039,0.078592,1.36026,C4
2046.0039,0.078524,1.253662,C4
2046.5039,0.079774,1.363853,C4
2047.0039,0.081026,1.483671,C4
2047.5039,0.082528,2.83954,C4
2048.0039,0.084025,4.187681,C4
2048.5039,0.085124,4.543347,C4
2049.0039,0.08622,4.895317,C4
2049.5039,0.086823,4.772736,C4
2050.0039,0.087421,4.643235,C4
2050.5039,0.087377,3.625157,C4
2051.0039,0.087335,2.613709,C4
2051.5039,0.087577,2.453361,C4
2052.0039,0.087814,2.294735,C4
2052.5039,0.087582,2.357302,C4
2053.0039,0.087351,2.416742,C4
2053.5039,0.087357,2.074595,C4
2054.0039,0.087353,1.748829,C4
2054.5039,0.086059,3.526396,C4
2055.0039,0.084762,5.291752,C4
2055.5039,0.08316,5.489274,C4
2056.0039,0.081553,5.685615,C4
2056.5039,0.079286,5.730362,C4
2057.0039,0.077033,5.762647,C4
2057.5039,0.076632,4.19488,C4
2058.0039,0.07624,2.637337,C4
2058.5039,0.077066,2.392651,C4
2059.0039,0.077896,2.150035,C4
2059.5039,0.079151,2.173288,C4
2060.0039,0.0804,2.193649,C4
2060.5039,0.08105,1.842843,C4
2061.0039,0.081694,1.497321,C4
2061.5039,0.081749,1.830326,C4
2062.0039,0.081803,2.161085,C4
2062.5039,0.081721,2.203372,C4
2063.0039,0.08164,2.24896,C4
2063.5039,0.08177,2.718492,C4
2064.0039,0.0819,3.21975,C4
2064.5039,0.082092,7.794605,C4
2065.0039,0.082285,12.34153,C4
2065.5039,0.082522,13.302431,C4
2066.0039,0.082747,14.252033,C4
2066.5039,0.081501,13.751028,C4
2067.0039,0.080249,13.214541,C4
2067.5039,0.078001,8.122324,C4
2068.0039,0.075756,3.060783,C4
2068.5039,0.074131,1.938331,C4
2069.0039,0.072514,0.825778,C4
2069.5039,0.071842,0.984506,C4
2070.0039,0.071182,1.141661,C4
2070.5039,0.071998,1.097054,C4
2071.0039,0.072815,1.053419,C4
2071.5039,0.073766,1.134431,C4
2072.0039,0.074728,1.214186,C4
2072.5039,0.077215,1.132493,C4
2073.0039,0.079695,1.056966,C4
2073.5039,0.081252,1.773343,C4
2074.0039,0.082801,2.484126,C4
2074.5039,0.083392,2.47645,C4
2075.0039,0.083961,2.469578,C4
2075.5039,0.081792,2.565908,C4
2076.0039,0.079632,2.65686,C4
2076.5039,0.078597,2.057354,C4
2077.0039,0.077575,1.462801,C4
2077.5039,0.078337,1.504161,C4
2078.0039,0.079109,1.555424,C4
2078.5039,0.081016,2.878292,C4
2079.0039,0.082907,4.192619,C4
2079.5039,0.082906,4.410439,C4
2080.0039,0.082881,4.624915,C4
2080.5039,0.079755,4.409982,C4
2081.0039,0.076636,4.185048,C4
2081.5039,0.074451,2.675961,C4
2082.0039,0.072273,1.180524,C4
2082.5039,0.071137,1.437729,C4
2083.0039,0.070017,1.697722,C4
2083.5039,0.071039,2.315879,C4
2084.0039,0.072051,2.931021,C4
2084.5039,0.071807,3.159037,C4
2085.0039,0.071571,3.381684,C4
2085.5039,0.072287,2.914886,C4
2086.0039,0.073005,2.470345,C4
2086.5039,0.073998,4.883525,C4
2087.0039,0.074999,7.284514,C4
2087.5039,0.077114,8.12017,C4
2088.0039,0.079221,8.94902,C4
2088.5039,0.080422,8.903804,C4
2089.0039,0.081621,8.836506,C4
2089.5039,0.082503,5.933751,C4
2090.0039,0.083381,3.057917,C4
2090.5039,0.083743,3.638548,C4
2091.0039,0.0841,4.220565,C4
2091.5039,0.083992,4.98038,C4
2092.0039,0.083875,5.735137,C4
2092.5039,0.082579,5.840516,C4
2093.0039,0.081285,5.935392,C4
2093.5039,0.080308,4.681648,C4
2094.0039,0.079334,3.435703,C4
2094.5039,0.078637,3.191146,C4
2095.0039,0.077947,2.948204,C4
2095.5039,0.078236,2.912487,C4
2096.0039,0.078521,2.875787,C4
2096.5039,0.078099,2.712801,C4
2097.0039,0.077685,2.548448,C4
2097.5039,0.078247,2.20869,C4
2098.0039,0.078811,1.873658,C4
2098.5039,0.079658,2.145456,C4
2099.0039,0.080509,2.41387,C4
2099.5039,0.081893,2.247751,C4
2100.0039,0.083268,2.081762,C4
2100.5039,0.083474,1.93244,C4
2101.0039,0.083673,1.781357,C4
2101.5039,0.08317,1.404092,C4
2102.0039,0.082664,1.029313,C4
2102.5039,0.081891,0.973753,C4
2103.0039,0.081124,0.917612,C4
2103.5039,0.081218,0.786836,C4
2104.0039,0.081312,0.65893,C4
2104.5039,0.081289,0.8994,C4
2105.0039,0.081266,1.141807,C4
2105.5039,0.081126,1.632814,C4
2106.0039,0.080982,2.122473,C4
2106.5039,0.080168,2.438911,C4
2107.0039,0.079355,2.757268,C4
2107.5039,0.078714,3.322162,C4
2108.0039,0.078074,3.88048,C4
2108.5039,0.077483,3.594486,C4
2109.0039,0.076893,3.310103,C4
2109.5039,0.076364,3.232693,C4
2110.0039,0.075837,3.150296,C4
2110.5039,0.075513,2.42759,C4
2111.0039,0.075187,1.709968,C4
2111.5039,0.074455,1.644978,C4
2112.0039,0.073722,1.579298,C4
2112.5039,0.072806,1.425018,C4
2113.0039,0.071893,1.272892,C4
2113.5039,0.071385,1.397468,C4
2114.0039,0.070889,1.532355,C4
2114.5039,0.071849,2.991221,C4
2115.0039,0.07282,4.446202,C4
2115.5039,0.07526,5.402362,C4
2116.0039,0.077701,6.350992,C4
2116.5039,0.080227,6.332753,C4
2117.0039,0.082746,6.308204,C4
2117.5039,0.084257,5.473423,C4
2118.0039,0.085756,4.639706,C4
2118.5039,0.085902,3.942589,C4
2119.0039,0.08604,3.249169,C4
2119.5039,0.085164,3.030532,C4
2120.0039,0.084288,2.80742,C4
2120.5039,0.083354,2.009627,C4
2121.0039,0.08242,1.216696,C4
2121.5039,0.081469,1.048199,C4
2122.0039,0.080522,0.881976,C4
2122.5039,0.080141,1.007869,C4
2123.0039,0.079768,1.136194,C4
2123.5039,0.08036,1.576893,C4
2124.0039,0.080952,2.024869,C4
2124.5039,0.081622,3.407337,C4
2125.0039,0.082295,4.781245,C4
2125.5039,0.083445,5.05629,C4
2126.0039,0.084576,5.327936,C4
2126.5039,0.083356,5.163177,C4
2127.0039,0.08214,4.988367,C4
2127.5039,0.081421,3.523219,C4
2128.0039,0.080694,2.066065,C4
2128.5039,0.078993,1.635324,C4
2129.0039,0.077315,1.206535,C4
2129.5039,0.078446,1.028381,C4
2130.0039,0.079576,0.859383,C4
2130.5039,0.080674,1.865884,C4
2131.0039,0.081779,2.868183,C4
2131.5039,0.083706,3.33104,C4
2132.0039,0.085619,3.790368,C4
2132.5039,0.085913,3.796573,C4
2133.0039,0.086194,3.796967,C4
2133.5039,0.084799,3.051065,C4
2134.0039,0.083398,2.307596,C4
2134.5039,0.081062,1.876636,C4
2135.0039,0.078723,1.448405,C4
2135.5039,0.07587,1.370725,C4
2136.0039,0.073034,1.2911,C4
2136.5039,0.072509,0.961967,C4
2137.0039,0.071994,0.638143,C4
2137.5039,0.072881,0.99594,C4
2138.0039,0.073779,1.367987,C4
2138.5039,0.076234,3.569868,C4
2139.0039,0.078679,5.761035,C4
2139.5039,0.080037,6.576424,C4
2140.0039,0.081392,7.39018,C4
2140.5039,0.082436,7.994197,C4
2141.0039,0.083475,8.57964,C4
2141.5039,0.08405,6.780237,C4
2142.0039,0.084624,4.989759,C4
2142.5039,0.085024,4.345123,C4
2143.0039,0.085413,3.69873,C4
2143.5039,0.084442,2.826701,C4
2144.0039,0.083467,1.962956,C4
2144.5039,0.081876,2.162845,C4
2145.0039,0.080288,2.361639,C4
2145.5039,0.079032,2.42006,C4
2146.0039,0.07779,2.47701,C4
2146.5039,0.078188,2.345226,C4
2147.0039,0.078595,2.210347,C4
2147.5039,0.080152,1.678115,C4
2148.0039,0.081714,1.149931,C4
2148.5039,0.08388,1.141569,C4
2149.0039,0.086036,1.134482,C4
2149.5039,0.086863,1.291039,C4
2150.0039,0.087686,1.452033,C4
2150.5039,0.087887,2.182855,C4
2151.0039,0.088075,2.909252,C4
2151.5039,0.086497,3.067521,C4
2152.0039,0.084918,3.223874,C4
2152.5039,0.083375,3.134073,C4
2153.0039,0.081826,3.039317,C4
2153.5039,0.079358,2.308231,C4
2154.0039,0.076907,1.582939,C4
2154.5039,0.076704,1.601515,C4
2155.0039,0.076508,1.621961,C4
2155.5039,0.077036,1.88263,C4
2156.0039,0.077572,2.142257,C4
2156.5039,0.079108,2.268031,C4
2157.0039,0.080625,2.390894,C4
2157.5039,0.079815,2.140003,C4
2158.0039,0.078999,1.88874,C4
2158.5039,0.077598,1.58958,C4
2159.0039,0.076194,1.2929,C4
2159.5039,0.074555,1.314541,C4
2160.0039,0.072932,1.337795,C4
2160.5039,0.073435,1.568081,C4
2161.0039,0.073941,1.798472,C4
2161.5039,0.075025,2.042408,C4
2162.0039,0.076111,2.283099,C4
2162.5039,0.077423,2.107103,C4
2163.0039,0.078734,1.930702,C4
2163.5039,0.079879,1.702279,C4
2164.0039,0.081031,1.477755,C4
2164.5039,0.08307,1.753834,C4
2165.0039,0.085111,2.037548,C4
2165.5039,0.087411,3.301622,C4
2166.0039,0.089705,4.56282,C4
2166.5039,0.091154,5.454803,C4
2167.0039,0.092596,6.339629,C4
2167.5039,0.093076,6.30559,C4
2168.0039,0.093547,6.264502,C4
2168.5039,0.092975,5.318517,C4
2169.0039,0.092397,4.374175,C4
2169.5039,0.09104,3.641087,C4
2170.0039,0.089676,2.911771,C4
2170.5039,0.087437,2.666735,C4
2171.0039,0.085208,2.423409,C4
2171.5039,0.084186,2.399386,C4
2172.0039,0.083176,2.377424,C4
2172.5039,0.0837,2.61989,C4
2173.0039,0.084229,2.861701,C4
2173.5039,0.085387,3.019418,C4
2174.0039,0.086535,3.17827,C4
2174.5039,0.086313,3.482877,C4
2175.0039,0.086086,3.787461,C4
2175.5039,0.085175,4.089183,C4
2176.0039,0.084268,4.390099,C4
2176.5039,0.084071,4.587538,C4
2177.0039,0.083877,4.7817,C4
2177.5039,0.084034,4.555112,C4
2178.0039,0.084187,4.324311,C4
2178.5039,0.083737,3.552579,C4
2179.0039,0.083273,2.782487,C4
2179.5039,0.081043,2.222921,C4
2180.0039,0.078816,1.665025,C4
2180.5039,0.07717,1.321622,C4
2181.0039,0.075533,0.981745,C4
2181.5039,0.074975,1.094599,C4
2182.0039,0.074431,1.208196,C4
2182.5039,0.075687,1.417211,C4
2183.0039,0.076946,1.627249,C4
2183.5039,0.078598,1.968525,C4
2184.0039,0.080242,2.308434,C4
2184.5039,0.081021,2.472805,C4
2185.0039,0.081789,2.635542,C4
2185.5039,0.081271,2.588409,C4
2186.0039,0.080748,2.538933,C4
2186.5039,0.079633,2.188761,C4
2187.0039,0.078526,1.843904,C4
2187.5039,0.078372,2.181562,C4
2188.0039,0.078229,2.520071,C4
2188.5039,0.079603,2.967769,C4
2189.0039,0.080974,3.413647,C4
2189.5039,0.081971,3.626062,C4
2190.0039,0.082964,3.832688,C4
2190.5039,0.083607,3.295952,C4
2191.0039,0.084242,2.766754,C4
2191.5039,0.083891,3.205611,C4
2192.0039,0.083547,3.653217,C4
2192.5039,0.084129,5.224082,C4
2193.0039,0.08471,6.789247,C4
2193.5039,0.085211,7.622638,C4
2194.0039,0.085712,8.459884,C4
2194.5039,0.086333,9.792048,C4
2195.0039,0.086947,11.109572,C4
2195.5039,0.086791,10.547079,C4
2196.0039,0.086627,9.985117,C4
2196.5039,0.085423,9.49135,C4
2197.0039,0.084216,8.983489,C4
2197.5039,0.08269,6.665955,C4
2198.0039,0.081167,4.362741,C4
2198.5039,0.07997,3.89799,C4
2199.0039,0.078787,3.441555,C4
2199.5039,0.079607,4.05285,C4
2200.0039,0.080436,4.662224,C4
2200.5039,0.082422,5.025047,C4
2201.0039,0.084406,5.381483,C4
2201.5039,0.086228,4.917868,C4
2202.0039,0.088035,4.453476,C4
2202.5039,0.087884,3.889309,C4
2203.0039,0.087718,3.327164,C4
2203.5039,0.085556,3.024655,C4
2204.0039,0.083392,2.72407,C4
2204.5039,0.080975,2.670459,C4
2205.0039,0.078566,2.620965,C4
2205.5039,0.077094,3.100189,C4
2206.0039,0.075635,3.578109,C4
2206.5039,0.075902,3.888677,C4
2207.0039,0.076174,4.201269,C4
2207.5039,0.076942,4.773725,C4
2208.0039,0.07771,5.340059,C4
2208.5039,0.078539,5.1204,C4
2209.0039,0.079361,4.903047,C4
2209.5039,0.079411,4.981785,C4
2210.0039,0.079495,5.0607,C4
2210.5039,0.083953,5.162124,C4
2211.0039,0.08847,5.477812,C4
2211.5039,0.100557,33.30476,C4
2212.0039,0.112991,67.117805,C4
2212.5039,0.169353,869.54327,C4
2213.0039,0.176478,1668.4208,C4
2213.5039,0.173294,2011.7529,C4
2214.0039,0.165905,2352.5129,C4
2214.5039,0.199503,2363.0334,C4
2215.0039,0.184803,2367.4744,C4
2215.5039,0.184801,1591.296,C4
2216.0039,0.188316,821.17578,C4
2216.5039,0.175713,828.92334,C4
2217.0039,0.197134,837.50623,C4
2217.5039,0.174369,953.34509,C4
2218.0039,0.17714,1068.6519,C4
2218.5039,0.167573,1115.644,C4
2219.0039,0.174154,1159.9019,C4
2219.5039,0.18468,853.07141,C4
2220.0039,0.173336,547.69061,C4
2220.5039,0.157191,428.44958,C4
2221.0039,0.204702,309.81558,C4
2221.5039,0.169554,269.13348,C4
2222.0039,0.190197,228.65594,C4
2222.5039,0.178849,214.44395,C4
2223.0039,0.1682,200.30827,C4
2223.5039,0.1795,195.96983,C4
2224.0039,0.170568,191.98177,C4
2224.5039,0.204671,232.97736,C4
2225.0039,0.184712,273.65704,C4
2225.5039,0.178248,273.77435,C4
2226.0039,0.199397,273.71014,C4
2226.5039,0.163308,250.33517,C4
2227.0039,0.182614,227.82387,C4
2227.5039,0.226715,316.20541,C4
2228.0039,0.201339,404.32678,C4
2228.5039,0.161756,459.03833,C4
2229.0039,0.165993,513.34961,C4
2229.5039,0.189525,516.26483,C4
2230.0039,0.168848,517.97003,C4
2230.5039,0.16031,364.31409,C4
2231.0039,0.180657,211.36739,C4
2231.5039,0.155224,149.47882,C4
2232.0039,0.159275,88.215492,C4
2232.5039,0.146895,107.23402,C4
2233.0039,0.145924,126.62646,C4
2233.5039,0.176699,194.03175,C4
2234.0039,0.146613,261.10046,C4
2234.5039,0.158892,284.95313,C4
2235.0039,0.167714,308.47113,C4
2235.5039,0.165363,289.01279,C4
2236.0039,0.15223,269.2991,C4
2236.5039,0.203012,216.79099,C4
2237.0039,0.173544,164.70993,C4
2237.5039,0.153667,167.46205,C4
2238.0039,0.154265,170.28954,C4
2238.5039,0.172683,182.79353,C4
2239.0039,0.189595,195.32664,C4
2239.5039,0.190071,211.59883,C4
2240.0039,0.152821,227.53149,C4
2240.5039,0.179046,199.871,C4
2241.0039,0.184468,172.36508,C4
2241.5039,0.167032,164.70392,C4
2242.0039,0.185689,158.39542,C4
2242.5039,0.156078,325.76776,C4
2243.0039,0.200043,492.36258,C4
2243.5039,0.165717,559.12286,C4
2244.0039,0.150516,625.46985,C4
2244.5039,0.181118,638.74652,C4
2245.0039,0.181727,651.1192,C4
2245.5039,0.169737,547.42145,C4
2246.0039,0.195084,444.435,C4
2246.5039,0.186539,432.7821,C4
2247.0039,0.172427,421.15515,C4
2247.5039,0.147698,412.86008,C4
2248.0039,0.175072,403.99982,C4
2248.5039,0.183774,322.5744,C4
2249.0039,0.158287,241.35396,C4
2249.5039,0.126037,186.45944,C4
2250.0039,0.177451,131.9875,C4
2250.5039,0.115537,131.77145,C4
2251.0039,0.132936,131.6031,C4
2251.5039,0.142241,137.56267,C4
2252.0039,0.168865,143.36365,C4
2252.5039,0.14745,128.80148,C4
2253.0039,0.17579,114.23786,C4
2253.5039,0.157762,99.48526,C4
2254.0039,0.161805,84.914696,C4
2254.5039,0.150522,93.717552,C4
2255.0039,0.165833,102.56366,C4
2255.5039,0.150924,116.96349,C4
2256.0039,0.183794,131.26572,C4
2256.5039,0.169135,133.03773,C4
2257.0039,0.174652,134.83995,C4
2257.5039,0.151237,140.51797,C4
2258.0039,0.147422,146.36316,C4
2258.5039,0.134765,173.67212,C4
2259.0039,0.160771,200.85381,C4
2259.5039,0.159595,211.69324,C4
2260.0039,0.1344,222.21765,C4
2260.5039,0.187232,192.29257,C4
2261.0039,0.1695,162.21964,C4
2261.5039,0.138461,113.16286,C4
2262.0039,0.101301,64.463905,C4
2262.5039,0.123133,61.709614,C4
2263.0039,0.120442,59.010025,C4
2263.5039,0.129532,63.334003,C4
2264.0039,0.127971,67.62175,C4
2264.5039,0.130019,67.257141,C4
2265.0039,0.138103,67.140488,C4
2265.5039,0.120081,98.862747,C4
2266.0039,0.121725,130.53731,C4
2266.5039,0.132673,156.0873,C4
2267.0039,0.117752,181.48442,C4
2267.5039,0.158974,187.25435,C4
2268.0039,0.129055,192.68008,C4
2268.5039,0.153495,153.91127,C4
2269.0039,0.136913,115.25123,C4
2269.5039,0.117141,90.557793,C4
2270.0039,0.128853,66.069511,C4
2270.5039,0.170218,67.923897,C4
2271.0039,0.163821,70.99028,C4
2271.5039,0.137208,229.67763,C4
2272.0039,0.168605,388.25568,C4
2272.5039,0.118777,532.80109,C4
2273.0039,0.157186,676.47961,C4
2273.5039,0.16807,708.85791,C4
2274.0039,0.157232,739.74292,C4
2274.5039,0.140263,578.90253,C4
2275.0039,0.152449,418.09988,C4
2275.5039,0.113882,262.14767,C4
2276.0039,0.170299,107.08359,C4
2276.5039,0.153308,66.059212,C4
2277.0039,0.147835,25.527275,C4
2277.5039,0.113434,48.223793,C4
2278.0039,0.112323,70.881386,C4
2278.5039,0.147809,88.541565,C4
2279.0039,0.159455,106.06828,C4
2279.5039,0.137232,106.45721,C4
2280.0039,0.141527,106.86091,C4
2280.5039,0.157396,109.16028,C4
2281.0039,0.136422,111.46499,C4
2281.5039,0.132741,114.45605,C4
2282.0039,0.164855,117.80268,C4
2282.5039,0.155276,166.80338,C4
2283.0039,0.191377,215.67317,C4
2283.5039,0.184734,247.73421,C4
2284.0039,0.17858,280.28293,C4
2284.5039,0.180357,375.44806,C4
2285.0039,0.142743,469.90363,C4
2285.5039,0.162997,473.25339,C4
2286.0039,0.182664,476.12228,C4
2286.5039,0.125287,417.24789,C4
2287.0039,0.169938,357.97485,C4
2287.5039,0.169705,247.51917,C4
2288.0039,0.127469,137.54816,C4
2288.5039,0.171382,89.811378,C4
2289.0039,0.134602,42.487926,C4
2289.5039,0.160069,48.235523,C4
2290.0039,0.163202,53.931492,C4
2290.5039,0.18359,52.998344,C4
2291.0039,0.151287,52.049728,C4
2291.5039,0.144005,49.115314,C4
2292.0039,0.103417,46.158363,C4
2292.5039,0.111083,40.307545,C4
2293.0039,0.132253,34.466785,C4
2293.5039,0.118813,29.917192,C4
2294.0039,0.142272,25.37237,C4
2294.5039,0.150307,21.440063,C4
2295.0039,0.101747,17.54879,C4
2295.5039,0.171089,18.925688,C4
2296.0039,0.14701,20.298416,C4
2296.5039,0.183793,21.135805,C4
2297.0039,0.171918,22.030182,C4
2297.5039,0.186526,30.241383,C4
2298.0039,0.170275,38.396,C4
2298.5039,0.174905,39.28492,C4
2299.0039,0.124651,40.394306,C4
2299.5039,0.14591,69.81115,C4
2300.0039,0.113765,99.098129,C4
2300.5039,0.145925,111.71062,C4
2301.0039,0.14392,124.26995,C4
2301.5039,0.107153,130.00323,C4
2302.0039,0.128538,135.63457,C4
2302.5039,0.156935,128.17383,C4
2303.0039,0.14713,120.81358,C4
2303.5039,0.178072,126.35292,C4
2304.0039,0.150474,131.86781,C4
2304.5039,0.125741,134.2439,C4
2305.0039,0.145984,136.50127,C4
2305.5039,0.173165,123.52078,C4
2306.0039,0.162653,110.55694,C4
2306.5039,0.168325,99.730255,C4
2307.0039,0.14501,89.008751,C4
2307.5039,0.127231,91.792915,C4
2308.0039,0.183514,94.672379,C4
2308.5039,0.161305,109.78852,C4
2309.0039,0.157255,124.76482,C4
2309.5039,0.175653,121.78516,C4
2310.0039,0.158568,119.29562,C4
2310.5039,0.153386,179.73766,C4
2311.0039,0.16374,239.87596,C4
2311.5039,0.134463,261.01694,C4
2312.0039,0.144329,282.01474,C4
2312.5039,0.136447,284.62326,C4
2313.0039,0.129892,286.7077,C4
2313.5039,0.144329,221.50316,C4
2314.0039,0.134002,156.46729,C4
2314.5039,0.154779,113.08688,C4
2315.0039,0.160472,69.99469,C4
2315.5039,0.145327,63.909149,C4
2316.0039,0.159823,57.904858,C4
2316.5039,0.170812,62.333466,C4
2317.0039,0.15821,66.802734,C4
2317.5039,0.161693,76.492714,C4
2318.0039,0.154246,86.067764,C4
2318.5039,0.152864,80.8853,C4
2319.0039,0.144417,75.617798,C4
2319.5039,0.151462,59.432945,C4
2320.0039,0.158578,43.261944,C4
2320.5039,0.103689,28.869499,C4
2321.0039,0.12597,14.574124,C4
2321.5039,0.122723,12.742471,C4
2322.0039,0.119507,10.960331,C4
2322.5039,0.120463,15.535671,C4
2323.0039,0.121429,20.103802,C4
2323.5039,0.123723,23.746134,C4
2324.0039,0.12601,27.36293,C4
2324.5039,0.127492,27.700756,C4
2325.0039,0.128965,28.019629,C4
2325.5039,0.129415,25.905235,C4
2326.0039,0.12986,23.815092,C4
2326.5039,0.129671,24.838831,C4
2327.0039,0.129866,25.846315,C4
2327.5039,0.178768,24.766445,C4
2328.0039,0.125573,23.706343,C4
2328.5039,0.153758,25.184183,C4
2329.0039,0.150435,26.724731,C4
2329.5039,0.135769,36.317265,C4
2330.0039,0.15079,45.878674,C4
2330.5039,0.134584,51.443157,C4
2331.0039,0.124762,56.936867,C4
2331.5039,0.172199,53.343063,C4
2332.0039,0.170809,49.738098,C4
2332.5039,0.097091,44.69886,C4
2333.0039,0.161831,39.690811,C4
2333.5039,0.13924,38.686771,C4
2334.0039,0.15824,37.79295,C4
2334.5039,0.129356,51.051147,C4
2335.0039,0.146103,64.246567,C4
2335.5039,0.178228,69.381523,C4
2336.0039,0.117502,74.524544,C4
2336.5039,0.151807,80.70388,C4
2337.0039,0.14608,86.801643,C4
2337.5039,0.146467,82.424973,C4
2338.0039,0.146054,78.019058,C4
2338.5039,0.124583,69.858032,C4
2339.0039,0.13858,61.688587,C4
2339.5039,0.131916,52.437237,C4
2340.0039,0.149448,43.217529,C4
2340.5039,0.121562,38.061058,C4
2341.0039,0.131307,32.98996,C4
2341.5039,0.129185,38.880829,C4
2342.0039,0.173963,44.761368,C4
2342.5039,0.163696,49.315575,C4
2343.0039,0.108073,53.816338,C4
2343.5039,0.156174,51.454399,C4
2344.0039,0.125265,49.021694,C4
2344.5039,0.169764,37.502705,C4
2345.0039,0.142317,26.008745,C4
2345.5039,0.141595,17.728052,C4
2346.0039,0.110663,9.513549,C4
2346.5039,0.162293,9.798077,C4
2347.0039,0.130295,10.09491,C4
2347.5039,0.129967,11.971886,C4
2348.0039,0.129704,13.856707,C4
2348.5039,0.129239,16.749018,C4
2349.0039,0.128777,19.623138,C4
2349.5039,0.128608,20.161869,C4
2350.0039,0.128443,20.704323,C4
2350.5039,0.128877,21.724943,C4
2351.0039,0.129479,22.76086,C4
2351.5039,0.151322,25.76049,C4
2352.0039,0.129621,28.764395,C4
2352.5039,0.137005,32.317501,C4
2353.0039,0.144896,35.847492,C4
2353.5039,0.106558,36.409908,C4
2354.0039,0.143613,36.97226,C4
2354.5039,0.120047,37.5257,C4
2355.0039,0.147464,38.062386,C4
2355.5039,0.126618,36.44733,C4
2356.0039,0.154166,34.820091,C4
2356.5039,0.134577,31.627865,C4
2357.0039,0.164345,28.407932,C4
2357.5039,0.133617,21.630785,C4
2358.0039,0.129602,14.870095,C4
2358.5039,0.12848,10.222361,C4
2359.0039,0.127359,5.616442,C4
2359.5039,0.126328,6.379323,C4
2360.0039,0.125311,7.17747,C4
2360.5039,0.126074,12.50338,C4
2361.0039,0.126852,17.874989,C4
2361.5039,0.12944,29.114332,C4
2362.0039,0.108866,40.332275,C4
2362.5039,0.132507,48.802113,C4
2363.0039,0.147828,57.210556,C4
2363.5039,0.153419,57.735935,C4
2364.0039,0.141327,58.282066,C4
2364.5039,0.14534,61.491871,C4
2365.0039,0.13957,64.672745,C4
2365.5039,0.15064,64.139847,C4
2366.0039,0.135987,63.634346,C4
2366.5039,0.148548,66.645866,C4
2367.0039,0.137678,69.578522,C4
2367.5039,0.137331,62.384476,C4
2368.0039,0.162015,55.209991,C4
2368.5039,0.158767,50.546814,C4
2369.0039,0.149044,46.040401,C4
2369.5039,0.165003,61.662186,C4
2370.0039,0.146625,77.246307,C4
2370.5039,0.185004,87.99453,C4
2371.0039,0.152973,98.71843,C4
2371.5039,0.144223,106.32026,C4
2372.0039,0.175787,113.74335,C4
2372.5039,0.140602,98.218971,C4
2373.0039,0.153513,82.840759,C4
2373.5039,0.153906,86.232269,C4
2374.0039,0.172628,89.676865,C4
2374.5039,0.135782,99.936882,C4
2375.0039,0.188691,110.49466,C4
2375.5039,0.174654,159.28587,C4
2376.0039,0.183796,207.81152,C4
2376.5039,0.199751,222.2364,C4
2377.0039,0.175829,236.64429,C4
2377.5039,0.180804,248.86746,C4
2378.0039,0.103474,260.76898,C4
2378.5039,0.176367,231.37239,C4
2379.0039,0.173949,201.97858,C4
2379.5039,0.162373,172.94402,C4
2380.0039,0.194065,143.8988,C4
2380.5039,0.138609,113.48615,C4
2381.0039,0.166707,83.105392,C4
2381.5039,0.146534,56.818787,C4
2382.0039,0.165153,30.688478,C4
2382.5039,0.153008,24.625957,C4
2383.0039,0.130969,18.651546,C4
2383.5039,0.157661,23.990597,C4
2384.0039,0.132454,29.579857,C4
2384.5039,0.120535,67.295967,C4
2385.0039,0.136473,104.96014,C4
2385.5039,0.182537,135.95673,C4
2386.0039,0.166569,166.92703,C4
2386.5039,0.183799,194.52438,C4
2387.0039,0.156586,221.90491,C4
